label,message
spam,Urgent: Bank alert for suspicious activity. View details at https://verify-10.com/track. Reply with Y to lock card.
spam,Your DHL package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-10.com/track Reply 'Y' to verify.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-12.com/track Reply with Y to confirm.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-5.com/track Reply with Y to confirm.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-14.com/track Reply with Y to confirm.
spam,Payment failed for your recent Walmart order. Resolve at https://verify-8.com/track. Reply Y to retry.
spam,You've won a $500 Coupon! Claim it here: https://verify-11.com/track Reply 'Y' to redeem.
spam,We attempted delivery for your USPS parcel. Reschedule at https://verify-13.com/track Reply with 'Y' to proceed.
spam,Payment failed for your recent Target order. Resolve at https://verify-20.com/track. Reply Y to retry.
spam,You've won a Free iPhone! Claim it here: https://verify-19.com/track Reply 'Y' to redeem.
spam,We attempted delivery for your FedEx parcel. Reschedule at https://verify-15.com/track Reply with 'Y' to proceed.
spam,Your subscription will expire today. Renew now at https://verify-9.com/track Reply Y to continue service.
spam,We attempted delivery for your UPS parcel. Reschedule at https://verify-16.com/track Reply with 'Y' to proceed.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-3.com/track Reply with Y to confirm.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-7.com/track. Reply with Y to secure account.
spam,You've won a $100 Gift Card! Claim it here: https://verify-9.com/track Reply 'Y' to redeem.
spam,Payment failed for your recent eBay order. Resolve at https://verify-1.com/track. Reply Y to retry.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-10.com/track Reply with Y to confirm.
spam,Payment failed for your recent Target order. Resolve at https://verify-3.com/track. Reply Y to retry.
spam,Urgent: Bank alert for suspicious activity. View details at https://verify-1.com/track. Reply with Y to lock card.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-6.com/track. Reply with Y to secure account.
spam,Payment failed for your recent Target order. Resolve at https://verify-5.com/track. Reply Y to retry.
spam,We attempted delivery for your Amazon Logistics parcel. Reschedule at https://verify-18.com/track Reply with 'Y' to proceed.
spam,Payment failed for your recent Best Buy order. Resolve at https://verify-3.com/track. Reply Y to retry.
spam,We attempted delivery for your FedEx parcel. Reschedule at https://verify-10.com/track Reply with 'Y' to proceed.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-12.com/track Reply with Y to confirm.
spam,Payment failed for your recent eBay order. Resolve at https://verify-5.com/track. Reply Y to retry.
spam,Action needed: Your package from Walmart is awaiting confirmation. https://verify-7.com/track Reply Y to release it.
spam,Package arrival notification: held at facility. Schedule delivery: https://verify-16.com/track Reply with Y to confirm.
spam,Your subscription will expire today. Renew now at https://verify-1.com/track Reply Y to continue service.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-11.com/track. Reply with Y to secure account.
spam,Urgent: Bank alert for suspicious activity. View details at https://verify-11.com/track. Reply with Y to lock card.
spam,Payment failed for your recent eBay order. Resolve at https://verify-18.com/track. Reply Y to retry.
spam,Your FedEx package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-6.com/track Reply 'Y' to verify.
spam,Your Amazon Logistics package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-15.com/track Reply 'Y' to verify.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-10.com/track. Reply with Y to secure account.
spam,Urgent: Bank alert for suspicious activity. View details at https://verify-6.com/track. Reply with Y to lock card.
spam,You've won a Free iPhone! Claim it here: https://verify-14.com/track Reply 'Y' to redeem.
spam,Your Amazon Logistics package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-12.com/track Reply 'Y' to verify.
spam,Payment failed for your recent Walmart order. Resolve at https://verify-13.com/track. Reply Y to retry.
spam,We attempted delivery for your USPS parcel. Reschedule at https://verify-6.com/track Reply with 'Y' to proceed.
spam,Payment failed for your recent eBay order. Resolve at https://verify-19.com/track. Reply Y to retry.
spam,Your DHL package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-3.com/track Reply 'Y' to verify.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-5.com/track. Reply with Y to secure account.
spam,Your Amazon Logistics package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-18.com/track Reply 'Y' to verify.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-13.com/track. Reply with Y to secure account.
spam,Your FedEx package is on hold due to address issues. Please confirm your address within 24 hours: https://verify-4.com/track Reply 'Y' to verify.
spam,Payment failed for your recent eBay order. Resolve at https://verify-1.com/track. Reply Y to retry.
spam,Security notice: Suspicious login attempt detected. Verify at https://verify-4.com/track. Reply with Y to secure account.
spam,Payment failed for your recent Target order. Resolve at https://verify-6.com/track. Reply Y to retry.
spam,Urgent: Bank alert for suspicious activity. View details at https://verify-18.com/track. Reply with Y to lock card.
